num_ticket,fecha,asunto,usuario,prioridad,departamento,tipo,fuente,estado_actual,atraso,contesta,agente,equipo,lider,srn,correcciones,prevenciones,prioridad_corregida,prioridad_final
111648,11/30/2023 14:52,Cuenta OpenVPN bloqueada,crodriguez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de AWS,,,,,Normal,Normal
696729,12/1/2023 8:17,Total de unidades aprobadas,cramirez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,1,spaez,Equipo de AWS,,,,,Alta,Alta
111636,12/1/2023 10:36,Error al mostrar en módulo diferente,jfernandez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Urgente,Urgente
111512,12/1/2023 11:44,Dell SoppotAssist ha detectado un componente defectuoso,cramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,rmorillo,Equipo de red,,,,,Normal,Normal
695990,12/1/2023 13:17,Informe SALN en blanco,crodriguez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,0,jsarango,Equipo de Workday,,,,,Normal,Normal
695567,12/1/2023 13:59,Tiempo de inactividad de JDE (billete posterior a la emisión),vlopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,1,spaez,Equipo de Workday,,,,,Normal,Normal
696507,12/1/2023 15:39,Requerimiento de resmas de papel bond SISTEMAS,lcastro,Alta,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,0,mjacome,Equipo de soporte de SAP,,,,,,Baja
695509,12/1/2023 16:20,Nombre del proceso de capacitación,dmartinez,Baja,Departamento Técnico Interno,Pedido,Web,Cerrado,1,1,spaez,Equipo de AWS,,,,,Baja,Baja
695099,12/4/2023 8:21,JDE Prod - Estado de los componentes web (10 de abril de 2019),lmartinez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,msandoval,Equipo de hardware,,,,,Normal,Normal
696146,12/4/2023 8:56,Instalar Firma EC,scastro,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,1,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,,Urgente
111491,12/4/2023 9:02,ERROR 504 TIEMPO DE ESPERA DE LA PUERTA DE ENLACE OTRA VEZ,lgomez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Urgente,Urgente
111548,12/4/2023 9:05,Estado de la solicitud 'Sin administrador',jperez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695970,12/4/2023 9:11,Arranque de SAP 9.2 en Globe Server,aramirez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,1,rmorillo,Equipo de soporte de SAP,,,,,Normal,Normal
111310,12/4/2023 10:13,Instancia de prueba: Modificar categorías de empleados,mperez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695086,12/4/2023 14:12,Actualización de producción de Processmaker 3.3.7,jvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,1,rmorillo,Equipo de AWS,,,,,Normal,Normal
696329,12/6/2023 11:25,No hay éxito al generar informes,vperez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,0,spaez,Equipo de Salesforce,,,,,Normal,Normal
695767,12/7/2023 15:09,Abrir cuentas VPN,dramirez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,spaez,Equipo de Salesforce,,,,,Baja,Baja
695719,12/8/2023 8:44,Error de Windows,lfernandez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,0,msandoval,Equipo de red,,,,,Normal,Normal
696663,12/8/2023 9:35,Política Institucional ARCH 2025,jmartinez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,1,msandoval,BPM - Equipo de soporte de ProcessMaker,,,,,,Baja
695258,12/8/2023 11:36,PROD: Error Value Scholar ha sido deshabilitado,smorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,0,spaez,Equipo de Salesforce,,,,,Normal,Normal
695929,12/8/2023 14:45,error multiinquilino,jcastro,Alta,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,1,spaez,Equipo de AWS,,,,,Alta,Alta
111385,12/8/2023 15:59,Sobrecarga de unidades,jperez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696016,12/11/2023 9:35,SOLICITUD VERIFICAR EL TELEFONO,svargas,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,0,msandoval,BPM - Equipo de soporte de ProcessMaker,,,,,,Urgente
695351,12/11/2023 10:58,Cálculo de GWA entre registros,jvargas,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,0,spaez,Equipo de AWS,,,,,Normal,Normal
695453,12/11/2023 11:57,Desaceleración de JDE el 29 de enero de 2019,sfernandez,Urgente,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,1,1,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Urgente,Urgente
695709,12/11/2023 13:29,Solicitud de resmas de papel bond por Audiencia,vcastro,Baja,Departamento Técnico Interno,Pedido,Web,Resuelto,1,0,spaez,Equipo de hardware,,,,,,Baja
695679,12/11/2023 13:33,Problema del agente de integración,smartinez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,1,jsarango,Equipo de mesa de ayuda,,,,,Normal,Normal
694840,12/11/2023 13:47,Habilitar el Administrador de informes para todos,cgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,1,rmorillo,Equipo de Workday,,,,,Normal,Normal
695233,12/11/2023 14:21,Autoservicio - Información legislativa,amartinez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,0,msandoval,Equipo de soporte de JDE,,,,,Alta,Alta
696361,12/11/2023 14:40,Error de OpenVPN,dlopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,1,1,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
696045,12/11/2023 16:09,No se puede imprimir el Certificado de Servicio aprobado,cperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,0,spaez,Equipo de AWS,,,,,Alta,Alta
695322,12/13/2023 11:23,Ningún estudiante inscrito en la clase.,jgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,mjacome,Equipo de soporte de SAP,,,,,Normal,Normal
695031,12/15/2023 9:48,Problema del portal,jvargas,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,1,0,spaez,Equipo de soporte de SAP,,,,,Normal,Normal
694854,12/15/2023 11:10,VPN para instancias de Coloc,jramirez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,1,mjacome,Equipo de red,,,,,Normal,Normal
696677,12/15/2023 11:12,Error de producción de JDE en la validación de DV,sfernandez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,1,nenriquez,Equipo de mesa de ayuda,,,,,Alta,Alta
696204,12/15/2023 13:04,No se puede acceder a ODSM,lgomez,Alta,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,1,1,jsarango,Equipo de AWS,,,,,Alta,Alta
695278,12/15/2023 14:54,Desaceleración de JDE PROD el 21 de mayo de 2019,jgomez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,0,mjacome,Equipo de red,,,,,Alta,Alta
696496,12/15/2023 15:08,JDE PROD - Solicitud no completada (22 de abril de 2019),aramirez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,0,spaez,Equipo de Workday,,,,,Urgente,Urgente
695682,12/15/2023 16:03,PROD: Error Value Scholar ha sido deshabilitado,sramirez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,0,mjacome,Equipo de AWS,,,,,Normal,Normal
696633,12/15/2023 16:19,Problema en las rutas de informes,slopez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,0,nenriquez,Equipo de hardware,,,,,Normal,Normal
695900,12/15/2023 16:24,Solicitar ECI para la página del asesor estudiantil,mcastro,Baja,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,0,rmorillo,Equipo de Workday,,,,,Baja,Baja
111404,12/18/2023 9:10,Problema con el servidor CS 9.2,sperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
696206,12/18/2023 10:14,ERROR DE LA APLICACIÓN WINSCP,lgomez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,0,msandoval,Equipo de hardware,,,,,Urgente,Urgente
695355,12/18/2023 11:08,Uso obligatorio de credencial ARCH,sperez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,0,rmorillo,Equipo de soporte de SAP,,,,,,Alta
111238,12/18/2023 11:26,Errores encontrados durante la instancia de prueba,mlopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
111303,12/18/2023 12:45,Duplicar importe en eOR/Ver cuenta del cliente,aramirez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696311,12/18/2023 13:22,JDE Prod - Problema de aprobación de DV (11 de abril de 2019),dcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,rmorillo,Equipo de Workday,,,,,Normal,Normal
696733,12/18/2023 13:52,CONFIGURACIÓN DE PALO ALTO,mramirez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,1,1,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
694961,12/19/2023 10:18,App Engine no publica,cgomez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,0,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695774,12/20/2023 8:02,Detalles de conexión de la instancia,crodriguez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,rmorillo,Equipo de soporte de SAP,,,,,Baja,Baja
695916,12/20/2023 8:43,SIRHA: Justificación médica,mfernandez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,0,spaez,Equipo de Workday,,,,,,Normal
111416,12/21/2023 11:20,Tiempo de inactividad del sistema,aramirez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Urgente,Urgente
696112,12/21/2023 16:27,Problema de contraseña (AY 2020-2021 1er semestre),cperez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,0,0,mjacome,Equipo de Salesforce,,,,,Normal,Normal
696387,12/22/2023 11:50,Cuenta bloqueada de OpenVPN,jperez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,1,1,rmorillo,Equipo de red,,,,,Normal,Normal
695951,12/22/2023 12:56,Error al cargar la lista de posiciones en la autorización para viajar,ccastro,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,1,spaez,Equipo de Workday,,,,,Urgente,Urgente
111463,12/22/2023 13:31,Pruebas assdasd,cmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,0,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
696173,12/22/2023 13:50,Casilla desmarcada debajo del botón procesado,cgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,msandoval,Equipo de soporte de SAP,,,,,Normal,Normal
694958,12/22/2023 13:50,ERROR 504,srodriguez,Urgente,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,0,0,mjacome,Equipo de AWS,,,,,Urgente,Urgente
695217,12/22/2023 16:04,Tiempos de espera para la aprobación de órdenes de compra,lperez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,mjacome,Equipo de mesa de ayuda,,,,,Normal,Normal
694957,12/22/2023 16:05,Error en la lista de calificaciones,jvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,nenriquez,Equipo de Salesforce,,,,,Normal,Normal
695276,12/25/2023 11:22,PROD: Ralentización de JDE en la instancia de producción,slopez,Urgente,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,0,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Urgente,Urgente
695909,12/25/2023 11:23,Gestión de licencias - Problema de saldo de licencias,lrodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,0,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111232,12/25/2023 12:57,Ningún estudiante inscrito en la clase.,jramirez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
111479,12/25/2023 13:00,ERROR DE LA APLICACIÓN WINSCP,cmartinez,Urgente,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de red,,,,,Urgente,Urgente
696305,12/27/2023 11:07,Acceso a Zoom Urgente,amartinez,Urgente,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,1,0,rmorillo,Equipo de red,,,,,,Baja
695804,12/28/2023 10:02,Cuenta OpenVPN bloqueada,lgomez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,spaez,Equipo de mesa de ayuda,,,,,Normal,Normal
111206,12/28/2023 12:29,Desaceleración de JDE PROD el 21 de mayo de 2019,dcastro,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
695711,12/29/2023 9:19,Adición de problema de inscripción de asignaturas,jperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,mjacome,Equipo de mesa de ayuda,,,,,Alta,Alta
695738,12/29/2023 10:23,Puertos abiertos para la conexión de datos FTP,drodriguez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,jsarango,Equipo de Workday,,,,,Normal,Normal
111399,12/29/2023 10:45,Personalización de iconos/botones de iProcurement,vcastro,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
694993,12/29/2023 13:28,Error de SF,drodriguez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,0,0,rmorillo,Equipo de Salesforce,,,,,Alta,Alta
695469,12/29/2023 16:08,JDE Prod - Problema de aprobación de DV (11 de abril de 2019),lfernandez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,1,1,rmorillo,Equipo de red,,,,,Normal,Normal
695265,12/29/2023 16:15,Creación automática de órdenes de compra a partir de ReqJDEitions aprobadas,dgomez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,0,spaez,Equipo de Salesforce,,,,,Normal,Normal
111163,12/29/2023 16:22,Error al crear la Organización en TEST,cfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695165,1/1/2024 9:48,prueba usando lista,mcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,0,jsarango,Equipo de Workday,,,,,Normal,Normal
695557,1/2/2024 12:09,Problema del portal,vmartinez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,0,rmorillo,Equipo de hardware,,,,,Normal,Normal
696632,1/3/2024 9:18,Ningún estudiante inscrito en la clase.,vmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,0,rmorillo,Equipo de Workday,,,,,Normal,Normal
695670,1/3/2024 13:09,Actualización e instalación del Outlook,crodriguez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,1,0,nenriquez,Equipo de Workday,,,,,,Baja
694836,1/3/2024 13:21,Problema de cálculo de matrícula,lfernandez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,spaez,Equipo de soporte de SAP,,,,,Normal,Normal
695491,1/3/2024 14:01,SOLICITUD REVISIÓN IMPRESORA LANIER MP 501 IP 172.18.8.6,dramirez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,0,1,rmorillo,Equipo de soporte de SAP,,,,,,Normal
694809,1/3/2024 15:16,GMP-infra,cvargas,Baja,Departamento Técnico Interno,,Web,Cerrado,0,1,msandoval,Equipo de Workday,,,,,Baja,Baja
696236,1/5/2024 15:22,SOLICITUD DE INSTALACIÓN DE APLICACIÓN ZOOM,sfernandez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,1,1,nenriquez,Equipo de red,,,,,,Urgente
695601,1/5/2024 15:44,Requerimiento de resmas de papel bond SISTEMAS,sperez,Alta,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,1,spaez,Equipo de red,,,,,,Alta
695799,1/8/2024 9:38,Error de comunicación con el cliente SQL (sistema HRIS),jperez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,1,0,spaez,Equipo de mesa de ayuda,,,,,Normal,Normal
695629,1/8/2024 9:56,[Solo prueba]:::Restablecer contraseña de SAP,afernandez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,0,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
111228,1/8/2024 10:30,Cuenta de solución Beacon,dmorales,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695239,1/8/2024 14:13,Publicación de problema: Error de enlace / ODSM inactivo,sperez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,jsarango,Equipo de mesa de ayuda,,,,,Normal,Normal
111307,1/8/2024 15:55,Instancia de prueba: Error APP-PAY-07722,lmartinez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695605,1/8/2024 16:00,Error de importación del diario,scastro,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,0,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695436,1/9/2024 10:23,java.lang.NullPointerException en el entorno DEV,sperez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,1,1,rmorillo,Equipo de mesa de ayuda,,,,,Baja,Baja
111272,1/10/2024 9:22,Instancia de PRUEBA: No se pueden copiar y pegar datos en el campo,cmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695187,1/10/2024 11:13,Preparación para la actualización 9.2,vmorales,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,1,0,msandoval,Equipo de soporte de JDE,,,,,Normal,Normal
695247,1/10/2024 11:51,"PROD: Campos en gris, no se pueden ingresar datos",afernandez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,0,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695209,1/12/2024 8:16,El cajero no puede usar la búsqueda en SAP (UPCEB),clopez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,1,jsarango,Equipo de Salesforce,,,,,Normal,Normal
696578,1/12/2024 8:38,Anexo UPMin de Cuentas por Pagar de JDE,dvargas,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,0,nenriquez,Equipo de Salesforce,,,,,Normal,Normal
111384,1/12/2024 11:59,Error de SQL del Administrador de acceso SQL,vvargas,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de AWS,,,,,Urgente,Urgente
696676,1/12/2024 12:44,JDE PROD - Página de error (03 de mayo de 2019),jgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,mjacome,Equipo de AWS,,,,,Normal,Normal
